,Player Link,Player Name,Season,Position,nationality
662,https://www.premierleague.com/players/16467/Erik-Palmer-Brown/overview,Erik Palmer-Brown,2021/22,Defender,United States
663,https://www.premierleague.com/players/117318/Pape-Sarr/overview,Pape Sarr,2021/22,Midfielder,Senegal
664,https://www.premierleague.com/players/14984/Adam-Parkes/overview,Adam Parkes,2021/22,Goalkeeper,England
665,https://www.premierleague.com/players/43856/Troy-Parrott/overview,Troy Parrott,2021/22,Forward,Ireland
666,https://www.premierleague.com/players/4936/Thomas-Partey/overview,Thomas Partey,2021/22,Midfielder,Ghana
667,https://www.premierleague.com/players/108924/Maksim-Paskotsi/overview,Maksim Paskotsi,2021/22,Defender,Estonia
668,https://www.premierleague.com/players/49490/Charlie-Patino/overview,Charlie Patino,2021/22,Midfielder,England
669,https://www.premierleague.com/players/74585/Nathan-Patterson/overview,Nathan Patterson,2021/22,Defender,Scotland
670,https://www.premierleague.com/players/13485/Bailey-Peacock-Farrell/overview,Bailey Peacock-Farrell,2021/22,Goalkeeper,Northern Ireland
671,https://www.premierleague.com/players/49494/Myles-Peart-Harris/overview,Myles Peart-Harris,2021/22,Midfielder,England
672,https://www.premierleague.com/players/21998/Pedro-Neto/overview,Pedro Neto,2021/22,Forward,Portugal
673,https://www.premierleague.com/players/108972/Facundo-Pellistri/overview,Facundo Pellistri,2021/22,Midfielder,Uruguay
674,https://www.premierleague.com/players/13825/Adalberto-Pe%C3%B1aranda/overview,Adalberto Peñaranda,2021/22,Forward,Venezuela
675,https://www.premierleague.com/players/50252/Nicolas-P%C3%A9p%C3%A9/overview,Nicolas Pépé,2021/22,Forward,Cote D’Ivoire
676,https://www.premierleague.com/players/10487/Ayoze-P%C3%A9rez/overview,Ayoze Pérez,2021/22,Forward,Spain
677,https://www.premierleague.com/players/5181/Stipe-Perica/overview,Stipe Perica,2021/22,Forward,Croatia
678,https://www.premierleague.com/players/69617/Sonny-Perkins/overview,Sonny Perkins,2021/22,Midfielder,England
679,https://www.premierleague.com/players/21495/Romain-Perraud/overview,Romain Perraud,2021/22,Defender,France
680,https://www.premierleague.com/players/20079/Taylor-Perry/overview,Taylor Perry,2021/22,Midfielder,England
681,https://www.premierleague.com/players/4525/Philippe-Coutinho/overview,Philippe Coutinho,2021/22,Midfielder,Brazil
682,https://www.premierleague.com/players/10768/Kalvin-Phillips/overview,Kalvin Phillips,2021/22,Midfielder,England
683,https://www.premierleague.com/players/64519/Jaden-Philogene-Bidace/overview,Jaden Philogene-Bidace,2021/22,Midfielder,England
684,https://www.premierleague.com/players/4640/Jordan-Pickford/overview,Jordan Pickford,2021/22,Goalkeeper,England
685,https://www.premierleague.com/players/4821/Erik-Pieters/overview,Erik Pieters,2021/22,Defender,Netherlands
686,https://www.premierleague.com/players/22043/Ethan-Pinnock/overview,Ethan Pinnock,2021/22,Defender,Jamaica
687,https://www.premierleague.com/players/32700/Przemyslaw-Placheta/overview,Przemyslaw Placheta,2021/22,Midfielder,Poland
688,https://www.premierleague.com/players/49476/Luke-Plange/overview,Luke Plange,2021/22,Forward,England
689,https://www.premierleague.com/players/24645/Maurizio-Pochettino/overview,Maurizio Pochettino,2021/22,Midfielder,Spain
690,https://www.premierleague.com/players/3920/Paul-Pogba/overview,Paul Pogba,2021/22,Midfielder,France
691,https://www.premierleague.com/players/53313/Matthew-Pollock/overview,Matthew Pollock,2021/22,Defender,England
692,https://www.premierleague.com/players/10079/Nick-Pope/overview,Nick Pope,2021/22,Goalkeeper,England
693,https://www.premierleague.com/players/66560/Freddie-Potts/overview,Freddie Potts,2021/22,Midfielder,England
694,https://www.premierleague.com/players/19929/Ian-Poveda-Ocampo/overview,Ian Poveda-Ocampo,2021/22,Forward,England
695,https://www.premierleague.com/players/19923/Iker-Pozo/overview,Iker Pozo,2021/22,Midfielder,Spain
696,https://www.premierleague.com/players/5860/Dennis-Praet/overview,Dennis Praet,2021/22,Midfielder,Belgium
697,https://www.premierleague.com/players/23653/Aaron-Pressley/overview,Aaron Pressley,2021/22,Forward,Scotland
698,https://www.premierleague.com/players/70216/Isaac-Price/overview,Isaac Price,2021/22,Forward,Northern Ireland
699,https://www.premierleague.com/players/16790/Davy-Pr%C3%B6pper/overview,Davy Pröpper,2021/22,Midfielder,Netherlands
700,https://www.premierleague.com/players/5169/Teemu-Pukki/overview,Teemu Pukki,2021/22,Forward,Finland
701,https://www.premierleague.com/players/15559/Christian-Pulisic/overview,Christian Pulisic,2021/22,Midfielder,United States
702,https://www.premierleague.com/players/50960/Ignacio-Pussetto/overview,Ignacio Pussetto,2021/22,Forward,Argentina
703,https://www.premierleague.com/players/51557/Jarell-Quansah/overview,Jarell Quansah,2021/22,Defender,England
704,https://www.premierleague.com/players/36972/Xavi-Quintill%C3%A1/overview,Xavi Quintillá,2021/22,Defender,Spain
705,https://www.premierleague.com/players/21760/Luka-Racic/overview,Luka Racic,2021/22,Defender,Denmark
706,https://www.premierleague.com/players/16270/Rafa-Mir/overview,Rafa Mir,2021/22,Forward,Spain
707,https://www.premierleague.com/players/66518/Arjan-Raikhy/overview,Arjan Raikhy,2021/22,Midfielder,England
708,https://www.premierleague.com/players/49504/Jesurun-Rak-Sakyi/overview,Jesurun Rak-Sakyi,2021/22,Midfielder,England
709,https://www.premierleague.com/players/24001/Kayne-Ramsay/overview,Kayne Ramsay,2021/22,Defender,England
710,https://www.premierleague.com/players/13703/Aaron-Ramsdale/overview,Aaron Ramsdale,2021/22,Goalkeeper,England
711,https://www.premierleague.com/players/19888/Jacob-Ramsey/overview,Jacob Ramsey,2021/22,Midfielder,England
712,https://www.premierleague.com/players/2216/Darren-Randolph/overview,Darren Randolph,2021/22,Goalkeeper,Ireland
713,https://www.premierleague.com/players/24156/Raphinha/overview,Raphinha,2021/22,Forward,Brazil
714,https://www.premierleague.com/players/13565/Marcus-Rashford/overview,Marcus Rashford,2021/22,Forward,England
715,https://www.premierleague.com/players/24128/Milot-Rashica/overview,Milot Rashica,2021/22,Midfielder,Kosovo
716,https://www.premierleague.com/players/7975/David-Raya/overview,David Raya,2021/22,Goalkeeper,Spain
717,https://www.premierleague.com/players/3811/Nathan-Redmond/overview,Nathan Redmond,2021/22,Midfielder,England
718,https://www.premierleague.com/players/39606/Sergio-Reguil%C3%B3n/overview,Sergio Reguilón,2021/22,Defender,Spain
719,https://www.premierleague.com/players/4209/Winston-Reid/overview,Winston Reid,2021/22,Defender,New Zealand
720,https://www.premierleague.com/players/76427/Omar-Rekik/overview,Omar Rekik,2021/22,Defender,Tunisia
721,https://www.premierleague.com/players/23813/Rhys-Williams/overview,Rhys Williams,2021/22,Defender,England
722,https://www.premierleague.com/players/5343/Ricardo-Pereira/overview,Ricardo Pereira,2021/22,Defender,Portugal
723,https://www.premierleague.com/players/15202/Declan-Rice/overview,Declan Rice,2021/22,Midfielder,England
724,https://www.premierleague.com/players/19928/Taylor-Richards/overview,Taylor Richards,2021/22,Midfielder,England
725,https://www.premierleague.com/players/67198/Lewis-Richardson/overview,Lewis Richardson,2021/22,Forward,England
726,https://www.premierleague.com/players/24630/Richarlison/overview,Richarlison,2021/22,Forward,Brazil
727,https://www.premierleague.com/players/4878/Jairo-Riedewald/overview,Jairo Riedewald,2021/22,Midfielder,Netherlands
728,https://www.premierleague.com/players/3934/Matt-Ritchie/overview,Matt Ritchie,2021/22,Midfielder,Scotland
729,https://www.premierleague.com/players/13511/Roberto-Firmino/overview,Roberto Firmino,2021/22,Forward,Brazil
730,https://www.premierleague.com/players/24809/Haydon-Roberts/overview,Haydon Roberts,2021/22,Defender,England
731,https://www.premierleague.com/players/10458/Andrew-Robertson/overview,Andrew Robertson,2021/22,Defender,Scotland
732,https://www.premierleague.com/players/13796/Joe-Rodon/overview,Joe Rodon,2021/22,Defender,Wales
733,https://www.premierleague.com/players/16286/Rodri/overview,Rodri,2021/22,Midfielder,Spain
734,https://www.premierleague.com/players/4095/Rodrigo/overview,Rodrigo,2021/22,Forward,Spain
735,https://www.premierleague.com/players/3851/Jay-Rodriguez/overview,Jay Rodriguez,2021/22,Forward,England
736,https://www.premierleague.com/players/21297/Mads-Roerslev/overview,Mads Roerslev,2021/22,Defender,Denmark
737,https://www.premierleague.com/players/23968/Morgan-Rogers/overview,Morgan Rogers,2021/22,Forward,England
738,https://www.premierleague.com/players/13555/Sergio-Romero/overview,Sergio Romero,2021/22,Goalkeeper,Argentina
739,https://www.premierleague.com/players/4286/Oriol-Romeu/overview,Oriol Romeu,2021/22,Midfielder,Spain
740,https://www.premierleague.com/players/6030/Salom%C3%B3n-Rond%C3%B3n/overview,Salomón Rondón,2021/22,Forward,Venezuela
741,https://www.premierleague.com/players/3507/Danny-Rose/overview,Danny Rose,2021/22,Defender,England
742,https://www.premierleague.com/players/65782/Jonathan-Rowe/overview,Jonathan Rowe,2021/22,Forward,England
743,https://www.premierleague.com/players/16431/R%C3%BAben-Dias/overview,Rúben Dias,2021/22,Defender,Portugal
744,https://www.premierleague.com/players/11180/R%C3%BAben-Neves/overview,Rúben Neves,2021/22,Midfielder,Portugal
745,https://www.premierleague.com/players/20171/R%C3%BAben-Vinagre/overview,Rúben Vinagre,2021/22,Defender,Portugal
746,https://www.premierleague.com/players/2896/John-Ruddy/overview,John Ruddy,2021/22,Goalkeeper,England
747,https://www.premierleague.com/players/16801/Antonio-R%C3%BCdiger/overview,Antonio Rüdiger,2021/22,Defender,Germany
748,https://www.premierleague.com/players/11341/Rui-Patr%C3%ADcio/overview,Rui Patrício,2021/22,Goalkeeper,Portugal
749,https://www.premierleague.com/players/49716/R%C3%BAnar-R%C3%BAnarsson/overview,Rúnar Rúnarsson,2021/22,Goalkeeper,Iceland
750,https://www.premierleague.com/players/25203/Lukas-Rupp/overview,Lukas Rupp,2021/22,Midfielder,Germany
751,https://www.premierleague.com/players/12192/Mathew-Ryan/overview,Mathew Ryan,2021/22,Goalkeeper,Australia
752,https://www.premierleague.com/players/12817/Allan-Saint-Maximin/overview,Allan Saint-Maximin,2021/22,Forward,France
753,https://www.premierleague.com/players/20745/Romain-Sa%C3%AFss/overview,Romain Saïss,2021/22,Midfielder,Morocco
754,https://www.premierleague.com/players/6251/Henri-Saivet/overview,Henri Saivet,2021/22,Midfielder,Senegal
755,https://www.premierleague.com/players/49481/Bukayo-Saka/overview,Bukayo Saka,2021/22,Midfielder,England
756,https://www.premierleague.com/players/4796/Mamadou-Sakho/overview,Mamadou Sakho,2021/22,Defender,France
757,https://www.premierleague.com/players/66204/William-Saliba/overview,William Saliba,2021/22,Defender,France
758,https://www.premierleague.com/players/51775/Mohammed-Salisu/overview,Mohammed Salisu,2021/22,Defender,Ghana
759,https://www.premierleague.com/players/20490/Mbwana-Samatta/overview,Mbwana Samatta,2021/22,Forward,Tanzania
760,https://www.premierleague.com/players/31861/Albert-Sambi-Lokonga/overview,Albert Sambi Lokonga,2021/22,Midfielder,Belgium
761,https://www.premierleague.com/players/47181/Samir/overview,Samir,2021/22,Defender,Brazil
762,https://www.premierleague.com/players/14538/Robert-S%C3%A1nchez/overview,Robert Sánchez,2021/22,Goalkeeper,Spain
763,https://www.premierleague.com/players/14801/Jadon-Sancho/overview,Jadon Sancho,2021/22,Forward,England
764,https://www.premierleague.com/players/15218/Dion-Sanderson/overview,Dion Sanderson,2021/22,Defender,England
765,https://www.premierleague.com/players/33238/Philippe-Sandler/overview,Philippe Sandler,2021/22,Defender,Netherlands
766,https://www.premierleague.com/players/25068/Morgan-Sanson/overview,Morgan Sanson,2021/22,Midfielder,France
767,https://www.premierleague.com/players/51209/Joshua-Sargent/overview,Joshua Sargent,2021/22,Forward,United States
768,https://www.premierleague.com/players/14463/Matija-Sarkic/overview,Matija Sarkic,2021/22,Goalkeeper,Montenegro
769,https://www.premierleague.com/players/68857/Jeremy-Sarmiento/overview,Jeremy Sarmiento,2021/22,Forward,Ecuador
770,https://www.premierleague.com/players/20499/Malang-Sarr/overview,Malang Sarr,2021/22,Defender,France
771,https://www.premierleague.com/players/69417/Charlie-Savage/overview,Charlie Savage,2021/22,Midfielder,Wales
772,https://www.premierleague.com/players/66570/Dane-Scarlett/overview,Dane Scarlett,2021/22,Forward,England
773,https://www.premierleague.com/players/5220/Fabian-Sch%C3%A4r/overview,Fabian Schär,2021/22,Defender,Switzerland
774,https://www.premierleague.com/players/67189/Kjell-Scherpen/overview,Kjell Scherpen,2021/22,Goalkeeper,Netherlands
775,https://www.premierleague.com/players/8980/Jeffrey-Schlupp/overview,Jeffrey Schlupp,2021/22,Midfielder,Ghana
776,https://www.premierleague.com/players/2508/Kasper-Schmeichel/overview,Kasper Schmeichel,2021/22,Goalkeeper,Denmark
777,https://www.premierleague.com/players/25089/Ken-Sema/overview,Ken Sema,2021/22,Midfielder,Sweden
778,https://www.premierleague.com/players/14656/Ryan-Sessegnon/overview,Ryan Sessegnon,2021/22,Midfielder,England
779,https://www.premierleague.com/players/19844/Meritan-Shabani/overview,Meritan Shabani,2021/22,Midfielder,Germany
780,https://www.premierleague.com/players/14393/Jamie-Shackleton/overview,Jamie Shackleton,2021/22,Midfielder,England
781,https://www.premierleague.com/players/5267/Xherdan-Shaqiri/overview,Xherdan Shaqiri,2021/22,Midfielder,Switzerland
782,https://www.premierleague.com/players/70241/Teddy-Sharman-Lowe/overview,Teddy Sharman-Lowe,2021/22,Goalkeeper,England
783,https://www.premierleague.com/players/4608/Luke-Shaw/overview,Luke Shaw,2021/22,Defender,England
784,https://www.premierleague.com/players/4135/Jonjo-Shelvey/overview,Jonjo Shelvey,2021/22,Midfielder,England
785,https://www.premierleague.com/players/23914/Nathan-Shepperd/overview,Nathan Shepperd,2021/22,Goalkeeper,Wales
786,https://www.premierleague.com/players/64142/Shola-Shoretire/overview,Shola Shoretire,2021/22,Forward,England
787,https://www.premierleague.com/players/23797/Sidnei-Tavares/overview,Sidnei Tavares,2021/22,Midfielder,Portugal
788,https://www.premierleague.com/players/72119/Francisco-Sierralta/overview,Francisco Sierralta,2021/22,Defender,Chile
789,https://www.premierleague.com/players/4421/Gylfi-Sigurdsson/overview,Gylfi Sigurdsson,2021/22,Midfielder,Iceland
790,https://www.premierleague.com/players/108851/Abdallah-Sima/overview,Abdallah Sima,2021/22,Forward,Senegal
791,https://www.premierleague.com/players/25529/Dynel-Simeu/overview,Dynel Simeu,2021/22,Defender,England
792,https://www.premierleague.com/players/19925/Ellis-Simms/overview,Ellis Simms,2021/22,Forward,England
793,https://www.premierleague.com/players/51638/Kamarai-Simon-Swyer/overview,Kamarai Simon-Swyer,2021/22,Midfielder,England
794,https://www.premierleague.com/players/49502/Xavier-Simons/overview,Xavier Simons,2021/22,Midfielder,England
795,https://www.premierleague.com/players/52017/Danel-Sinani/overview,Danel Sinani,2021/22,Midfielder,Luxembourg
796,https://www.premierleague.com/players/52202/Viljami-Sinisalo/overview,Viljami Sinisalo,2021/22,Goalkeeper,Finland
797,https://www.premierleague.com/players/4549/Moussa-Sissoko/overview,Moussa Sissoko,2021/22,Midfielder,France
798,https://www.premierleague.com/players/74743/Melvin-Sitti/overview,Melvin Sitti,2021/22,Midfielder,France
799,https://www.premierleague.com/players/21413/Oliver-Skipp/overview,Oliver Skipp,2021/22,Midfielder,England
800,https://www.premierleague.com/players/53075/Cieran-Slicker/overview,Cieran Slicker,2021/22,Goalkeeper,Scotland
801,https://www.premierleague.com/players/75104/Thierry-Small/overview,Thierry Small,2021/22,Defender,England
802,https://www.premierleague.com/players/14997/William-Smallbone/overview,William Smallbone,2021/22,Forward,Ireland
803,https://www.premierleague.com/players/23901/Tom-Smith/overview,Tom Smith,2021/22,Goalkeeper,England
804,https://www.premierleague.com/players/14445/Emile-Smith-Rowe/overview,Emile Smith Rowe,2021/22,Midfielder,England
805,https://www.premierleague.com/players/4999/Son-Heung-Min/overview,Son Heung-Min,2021/22,Forward,South Korea
806,https://www.premierleague.com/players/49158/Andreas-S%C3%B6ndergaard/overview,Andreas Söndergaard,2021/22,Goalkeeper,Denmark
807,https://www.premierleague.com/players/68634/Jude-Soonsup-Bell/overview,Jude Soonsup-Bell,2021/22,Forward,England
808,https://www.premierleague.com/players/76262/Sebastian-Soto/overview,Sebastian Soto,2021/22,Forward,United States
809,https://www.premierleague.com/players/25183/Tomas-Soucek/overview,Tomas Soucek,2021/22,Midfielder,Czech Republic
